Order ID,Return request date,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason
112-2988943-8049064,03/17/25,B01LYU5VOK,madhatterpurse001,Disney Alice in Wonderland Mad Hatter Purse,1,DID_NOT_LIKE_FABRIC
114-7321201-3455443,03/17/25,B0B8GDBHB7,ChesterCheetosSuit-L,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Large",1,AMZ-PG-APP-TOO-LARGE
111-1362543-3281804,03/17/25,B0CKJ7GX9P,220994-SheriffKidsShirt-3-4T,Costume Agent Sheriff Woody Cowboy Shirt Kids Children Halloween Costume Cosplay Yellow,1,CR-ORDERED_WRONG_ITEM
111-3324464-8031431,03/17/25,B0B8L93KW2,103003-CBSlippers-8-9,Charlie B Comics Dog Friend Halloween Costume Slippers Shoes Brown,1,AMZ-PG-APP-TOO-SMALL
112-3366967-8596238,03/17/25,B07BMD7NCZ,SecretStuffWaterBottle,Costume Agent Michael's Secret Stuff Office TV Show Halloween Cosplay Costume Prop Accessory,1,CR-DEFECTIVE
113-2229387-0433023,03/17/25,B00CF8PFRI,sbb015-L,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,CR-MISSED_ESTIMATED_DELIVERY
114-1968054-3264230,03/17/25,B0BG93M7N8,220916-FlintTropics33Set-XXL,"Costume Agent Jackie Moon Basketball Player Flint Tropics #33 Jersey and Shorts Halloween Costume Cosplay, XX-Large",1,AMZ-PG-APP-TOO-SMALL
111-4881101-6977811,03/17/25,B09JCNVSR1,dodgeball003N-XL,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (X-Large),1,CR-MISSED_ESTIMATED_DELIVERY
114-6969330-8280214,03/17/25,B09H8WSSTZ,220844-BoxingRobeKids-Blk,"Costume Agent Boxing Robe and Shorts Halloween Costume Cosplay for Kids Satin Boxer Cloak (Black, Blank (Not Printed))",1,AMZ-PG-APP-TOO-LARGE
113-7784911-3808267,03/17/25,B002XGGE6S,sbb015-M,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-STYLE
113-1965797-0933057,03/17/25,B0BC2C8BWK,220936-LegLampSkirt-L-XL,Costume Agent Xmas Movie Women's Christmas Leg Lamp Skirt Halloween Cosplay,1,AMZ-PG-APP-TOO-SMALL
113-2318093-6028224,03/17/25,B016X4YE6W,fightclubglasses001,Costume Agent Fight Soap Salesman Red Sunglasses,1,AMZ-PG-APP-STYLE
114-4325503-2955456,03/17/25,B0CS8GCZLS,DRSE0DEM-TipHat-Shirt-L,Dr Seuss The Cat in The Hat Be Original Tip Hat Adult Short Sleeves Black T-Shirt Tee,1,CR-QUALITY_UNACCEPTABLE
112-6363647-3927423,03/17/25,B0CGKVQ9L2,220988-SallyCostume-M,Sally Comic Strip Halloween Costume Cosplay Pink Polka Dot Mini Dress with Puff Sleeves,1,AMZ-PG-APP-TOO-SMALL
113-4691295-8542642,03/17/25,B0B8FZZ59X,ChesterCheetosSuit-M,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Medium",1,CR-MISSED_ESTIMATED_DELIVERY
112-6892843-2259418,03/17/25,B01LBRLFSQ,100576BLACK-S,Caribbean Movies Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory Black,1,AMZ-PG-APP-TOO-SMALL
114-3088058-1507457,03/17/25,B00OJOY7CK,batman094-M,DC Comics Men's Performance Compression Athletic Costume T-Shirt (Adult Medium) Black,1,CR-UNWANTED_ITEM
113-7818244-6609030,03/17/25,B0CL5GVWKM,100950-CowboyChaps-8-12,Jessie Cowboy Cowgirl Chaps Halloween & Cosplay Costume Accessory for Kids Children - White (8/12),1,CR-UNWANTED_ITEM
113-7818244-6609030,03/17/25,B07FXMX1NW,DSTS26NGS-JessieJuniorsTshirt-S,Disney I am Jessie Toy Story Costume T-Shirt (Small) Multicolor,1,CR-UNWANTED_ITEM
111-7872687-0621027,03/17/25,B008XJ88SG,karatekidcobrakaidlxcostumetXL-Deluxe-XL,Karate Kid The DELUXE Cobra Kai Mens Replica Gi Costume (X-Large),1,AMZ-PG-APP-TOO-SMALL
112-7623629-9923463,03/17/25,B0DJMZ575L,103075-CowgirlToyHat-ADULT,Sheriff Cowgirl Hat Adult Halloween Costume Cosplay Accessories - One Size (Cowgirl),1,AMZ-PG-BAD-DESC
114-4807666-5307401,03/17/25,B06XXMP1H9,YellowHulkGlasses,Hulk Hogan Retro Costume Sunglasses-Yellow,1,CR-UNWANTED_ITEM
114-1705834-2766602,03/17/25,B014Q6VNV8,caddyshackhat003,Ripple Junction Caddyshack Movie Carl Spackler Character Camo Golf Bucket Hat,1,AMZ-PG-APP-STYLE
112-2006430-8015412,03/17/25,B0CDN7G4JG,221030-CampWalden-Shirt-3XL,"Costume Agent Walden Summer Camp Parent Movie Unisex Adult Halloween Costume Cosplay White, 3X-Large",1,AMZ-PG-APP-TOO-LARGE
111-2434775-1703429,03/17/25,B0DJMZ575L,103075-CowgirlToyHat-ADULT,Sheriff Cowgirl Hat Adult Halloween Costume Cosplay Accessories - One Size (Cowgirl),1,CR-ORDERED_WRONG_ITEM
113-6469030-0629844,03/17/25,B08FBH36Q1,JLSN603-MonstarsJersey-S,Space Jam Tune Squad Monstars Basketball Jersey Halloween Costume (S) Black,1,CR-MISSED_ESTIMATED_DELIVERY
111-1236213-9765813,03/17/25,B0CJVLP6N8,DSMN-MensMonstersJacket-M,Mad Engine Monsters University Varsity Jacket Blue and White MU Logo Halloween Costume Cosplay,1,CR-MISSED_ESTIMATED_DELIVERY
113-1989641-9839466,03/17/25,B00CF8PFRI,sbb015-L,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-TOO-SMALL
113-7502124-5498636,03/17/25,B08HPDF8CK,220778-BigBoyOverall-GREEN-S/M,Costume Agent Checkered Overalls Adult Game Day Halloween Costume Cosplay - Green (Small/Medium),1,AMZ-PG-APP-TOO-SMALL
113-7562517-2803416,03/17/25,B0CKJ7GX9P,220994-SheriffKidsShirt-3-4T,Costume Agent Sheriff Woody Cowboy Shirt Kids Children Halloween Costume Cosplay Yellow,1,CR-UNAUTHORIZED_PURCHASE
112-3945302-1344267,03/17/25,B07FK2Q72P,nwo003-XXL,Costume Agent NWO New World Order Red Ink Adult Black T-Shirt (XX-Large),1,CR-UNWANTED_ITEM
112-5574611-5277025,03/17/25,B06XXMP1H9,YellowHulkGlasses,Hulk Hogan Retro Costume Sunglasses-Yellow,1,CR-UNWANTED_ITEM
112-0659981-2540252,03/17/25,B09FYK6LKY,220851-CruJones-2XL,Costume Agent Crue Jones RAD Replica Long Sleeve Red Sublimation Jersey Halloween Cosplay,1,CR-UNWANTED_ITEM
112-4648110-9740235,03/17/25,B08GTYNCG4,4U8ML-BERT-CostumeShirt-S,"Mad Engine Halloween and Cosplay Costume - Bert and Ernie Sesame Street Long Sleeve (US, Alpha, Small, Regular, BERT)",1,DID_NOT_LIKE_FABRIC
111-9823276-0433051,03/17/25,B0BJS4L8Q7,PurpleCobrasCostumeArmorSet-L,Purple Cobras Halloween Costume Set Cosplay with Armor and Wig Complete Set - Large - Includes Purple Cobra Wig & Purple Cobra Armor - Adult Halloween Costumes - Purple Cobra Costume,1,CR-UNWANTED_ITEM
111-9990845-0432260,03/17/25,B0BJS4L8Q7,PurpleCobrasCostumeArmorSet-L,Purple Cobras Halloween Costume Set Cosplay with Armor and Wig Complete Set - Large - Includes Purple Cobra Wig & Purple Cobra Armor - Adult Halloween Costumes - Purple Cobra Costume,1,CR-UNWANTED_ITEM
111-9109734-2921051,03/16/25,B07L5XCCF7,Thing1-6-Union Suit-KIDS-3/4,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
113-6590234-3756269,03/16/25,B0BHZV94L5,103008-ElfShoes-8-9,Buddy The Elf Christmas Costume Shoes Holiday Festive Footwear Accessory for Halloween & Cosplay,1,CR-QUALITY_UNACCEPTABLE
113-6590234-3756269,03/16/25,B0BHZS7V1W,103008-ElfShoes-10-11,Buddy The Elf Christmas Costume Shoes Holiday Festive Footwear Accessory for Halloween & Cosplay,1,CR-QUALITY_UNACCEPTABLE
112-0149307-5183412,03/16/25,B09F7VYMP9,karateheadband1,Karate Movie Mr Myagi Daniel Movie Headband Halloween Costume Cosplay,1,CR-UNWANTED_ITEM
111-7421856-1210612,03/16/25,B07BS2437X,hulk001N-L,Costume Agent Yellow Hulk Hogan T-Shirt for Men & Women,1,CR-UNWANTED_ITEM
114-3609823-6713056,03/16/25,B01JSFN1R6,suicidesquad004-XL,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay,1,AMZ-PG-APP-TOO-LARGE
111-7371918-2365833,03/16/25,B00CF7KTIE,sbb015-S,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-STYLE
113-2672045-2438633,03/16/25,B00FH80HQC,chubsuitcostume002-orange,Costume Agent Adult Tuxedo Inflatable Chub Suit ® Costume Orange,1,AMZ-PG-BAD-DESC
111-0066832-1713818,03/16/25,B0DCH8HNKQ,NDGR001-GreaseTBirdsJacket-L,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,DID_NOT_LIKE_FABRIC
111-4472757-4794652,03/16/25,B08PC8XD65,HPHufflepuffPajamaSet-Yellow-S,Underboss Harry Potter Costume Set Add your Name Triwizard Tournament Cosplay,1,CR-MISSED_ESTIMATED_DELIVERY
111-0727383-0400223,03/16/25,B08LDWB46J,IndianaJHolyGrailCup-4PACK,Costume Agent Indiana J Holy Grail Cup Replica Halloween Cosplay Prop (4 Pack),2,CR-UNWANTED_ITEM
114-2284448-2686618,03/16/25,B00KI1U9W0,sonsofanarchy049-M,Sons of Anarchy Americana Adult Black Workshirt (Adult Medium),1,AMZ-PG-APP-TOO-SMALL
112-3439539-0061066,03/16/25,B0DCHT4SPL,NDGR001-GreaseTBirdsJacket-M,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,CR-QUALITY_UNACCEPTABLE
114-9149967-2550653,03/16/25,B09HY1PY2S,220843-ConeHead-Adult,Costume Agent Cone Bald Head Halloween Conical Alien Skull Egg Head Cosplay (ADULT),1,AMZ-PG-BAD-DESC
112-2044223-4865002,03/16/25,B00CP8MA44,mm001Ngrn-M,Adult M&MS Character Big Face T-Shirt,1,AMZ-PG-APP-TOO-LARGE
112-0233981-0145873,03/16/25,B08PC6SBGB,HPSlytherinPajamaSet-Green-L,Underboss Harry Potter Costume Set -Add your Name Triwizard Tournament Cosplay,1,CR-FOUND_BETTER_PRICE
113-7470382-1211465,03/16/25,B0BF7T8857,220900-ManYellowHatCostume-S,Costume Agent Curious Monkey Man in The Yellow Hat Halloween Cosplay,1,CR-DAMAGED_BY_CARRIER
113-3877032-9627451,03/16/25,B07FXMX1NW,DSTS26NGS-JessieJuniorsTshirt-S,Disney I am Jessie Toy Story Costume T-Shirt (Small) Multicolor,1,CR-ORDERED_WRONG_ITEM
113-1237499-7683417,03/16/25,B014LRDKU4,incredhulk013-M,Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - Medium Multi,1,AMZ-PG-APP-TOO-LARGE
114-3255893-6550601,03/16/25,B07L5X8JPC,Thing1-6-Union Suit-KIDS-7/8,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
112-4701931-3613824,03/16/25,B0DCH8HNKQ,NDGR001-GreaseTBirdsJacket-L,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,CR-MISSED_ESTIMATED_DELIVERY
112-8627404-2928219,03/16/25,B008VVED30,powerrangerssweatshirtPink-XL,Power Rangers Pink Hooded Costume Sweatshirt (Adult X-Large),1,AMZ-PG-APP-TOO-LARGE
113-5442984-8985027,03/16/25,B0CKJYDFD9,SSXX4U-ErnieShirtKids-12M,Mad Engine Bert and Ernie Sesame Street Kids Children Long Sleeve T-Shirt Halloween Costume Cosplay,1,AMZ-PG-APP-TOO-SMALL
112-9693072-5189044,03/16/25,B008VVEEXE,powerrangerssweatshirtYellow-S,Power Rangers Yellow Hooded Costume Sweatshirt (Adult Small),1,AMZ-PG-APP-TOO-LARGE
112-9693072-5189044,03/16/25,B00CTSCE1Y,powerrangers015blue-L,Power Rangers The Long Sleeve Ranger Costume Blue T-Shirt (Adult Large),1,AMZ-PG-APP-STYLE
113-1029122-7927427,03/16/25,B003TOV9A4,doubledare001red-M,Double Dare Logo Costume Red Adult T-Shirt (Adult Medium),1,CR-UNWANTED_ITEM
113-1029122-7927427,03/16/25,B003TORF84,doubledare001red-XXL,Double Dare Logo Costume Red Adult T-Shirt (Adult XX-Large),1,CR-UNWANTED_ITEM
112-3597953-9853050,03/16/25,B0DHYMFMPB,221072-OrangeDogOnesie-XL,Playful Colorful Dog Adult Halloween Costume Cosplay Zip Up Pajama Jumpsuit for Mens and Womens Orange,1,AMZ-PG-APP-TOO-SMALL
113-4006667-6029830,03/16/25,B076MK3C1X,1154-HandlebarMustache,Costume Agent Adult Deluxe Handlebar Mustache Accessory Black,1,CR-UNWANTED_ITEM
111-7372476-8582616,03/16/25,B09JCNZB6H,dodgeball003N-L,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (Large),1,AMZ-PG-APP-TOO-SMALL
114-1334858-0293014,03/16/25,B008XJ88SG,karatekidcobrakaidlxcostumetXL-Deluxe-XL,Karate Kid The DELUXE Cobra Kai Mens Replica Gi Costume (X-Large),1,AMZ-PG-APP-TOO-LARGE
111-4963564-5700231,03/16/25,B008XJ88FE,karatekiddanielcostumetdlxXL-Deluxe-XL,Karate Kid The DELUXE Daniel Mens Replica Gi Costume (X-Large),1,AMZ-PG-APP-TOO-SMALL
114-2653871-3810636,03/16/25,B001PKZMSE,napoleonaccesssory-L,Napoleon Dynamite Adult Vote for Pedro T-Shirt and Accessory Kit (Large) White,1,CR-UNWANTED_ITEM
113-7514557-1433805,03/16/25,B0CS8K416V,DRSE0D8M-Thing1-Shirt-S,Dr Seuss Thing 1 and Thing 2 Adult Short Sleeves Red T-Shirt Tee,1,AMZ-PG-APP-TOO-LARGE
113-8054927-1184263,03/16/25,B01J6J5FXW,mm003JRSgreen-XL,"M&M's Chocolate Lover Candy T-Shirt for Women | Perfect for Christmas, Cosplay Events, Halloween & Themed Based Parties",1,AMZ-PG-APP-TOO-SMALL
112-0355903-6663453,03/16/25,B0CS8H6D5N,DRSE0D7M-Thing2-Shirt-L,Dr Seuss Thing 1 and Thing 2 Adult Short Sleeves Red T-Shirt Tee,1,AMZ-PG-APP-TOO-SMALL
114-6112820-2129838,03/16/25,B001PKZMRA,napoleonaccesssory-XXL,Napoleon Dynamite Adult Vote For Pedro T-Shirt and Accessory Kit (XX-Large),1,AMZ-PG-APP-TOO-LARGE
112-0640100-0435431,03/16/25,B08KWKFJGB,220082-VioletChubSuit-ADULT,Violet Chub Suit Inflatable Halloween Costume (Adult),1,CR-UNWANTED_ITEM
114-0036618-4269064,03/16/25,B07FWF7W8Z,BoxingRobe-Red,Costume Agent Halloween Costume Boxing Robe with Hood Cosplay Red,1,CR-UNWANTED_ITEM
112-1264996-6369064,03/16/25,B01JSFN8CY,suicidesquad004-L,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay Red/Blue,1,CR-UNWANTED_ITEM
112-1264996-6369064,03/16/25,B0CJ5QDTJL,103037-HighHellBoot-8,Costume Agent Harley Girl High Heels Boots Villain Squad Halloween Costume Cosplay White,1,CR-UNWANTED_ITEM
114-0036618-4269064,03/16/25,B07FWF7W8Z,BoxingRobe-Red,Costume Agent Halloween Costume Boxing Robe with Hood Cosplay Red,1,CR-UNWANTED_ITEM
112-9905075-4461014,03/16/25,B07YZT3ZY3,JessieWig,Jessie Cowgirl Wig Deluxe Halloween Costume Accessory Red,1,DID_NOT_LIKE_COLOR
114-7223432-9157814,03/16/25,B015HNK9BE,dresshat001HAT3-Blue,Costume Agent Dress Up Party Costume FEDORA Hat (Blue),1,DID_NOT_LIKE_FABRIC
114-7223432-9157814,03/16/25,B015HNKK5O,dresshat001HAT3-Pink,Costume Agent Dress Up Party Costume FEDORA Hat (Pink),1,DID_NOT_LIKE_FABRIC
114-7223432-9157814,03/16/25,B015HNJUVY,dresshat001HAT3-Orange,Costume Agent Dress Up Party Costume FEDORA Hat (Orange),1,DID_NOT_LIKE_FABRIC
112-1650671-2389029,03/16/25,B00ATG50WI,x-men022-XL,X-Men Marvel Wolverine V-Neck Juniors Yellow Costume T-Shirt (Juniors X-Large),1,AMZ-PG-APP-TOO-SMALL
112-3525153-9654651,03/16/25,B0BB3JLLXB,220922-NachoLibreCostume-XXL,Costume Agent Nacho The Mexican Wrestling Deluxe Halloween Cosplay Tights Maske for Men and Women,1,CR-DEFECTIVE
112-7399805-6777833,03/16/25,B08L6RHBZH,220753-RockfordPeachesBOYS-2T,Costume Agent Rockford Peaches Halloween Cosplay Set - Baseball Player for Boys & Youth,1,CR-DEFECTIVE
112-7399805-6777833,03/16/25,B08L6S2X5X,220753-RockfordPeachesBOYS-5/6,Costume Agent Rockford Peaches Halloween Cosplay Set - Baseball Player for Boys & Youth,1,CR-DEFECTIVE
113-2414154-2311468,03/16/25,B001PKZMR0,napoleonaccesssory-M,Napoleon Dynamite Adult Vote For Pedro T-Shirt and Accessory Kit (Medium),1,AMZ-PG-APP-TOO-LARGE
112-9329434-1936211,03/16/25,B07ZL25QG1,TSM20002TV-WoodyBelt-M,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Medium - 34"" - 38"") Brown",1,AMZ-PG-APP-STYLE
114-8234331-9609801,03/16/25,B0CDDHGXZN,221004-CheerleaderWomens-S,"Costume Agent Cheerleader Halloween Costume for Mens and Womens Adult Unisex Varsity High School Cosplay, Small",1,AMZ-PG-APP-TOO-SMALL
114-8234331-9609801,03/16/25,B0CDDG4D94,221003-CheerleaderMens-L,Cheerleader Halloween Costume for Mens and Womens Adult Unisex Varsity High School Cosplay,1,DID_NOT_LIKE_FABRIC
113-6328646-9110668,03/16/25,B002XGGE6S,sbb015-M,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-TOO-SMALL
112-0381469-9853042,03/16/25,B00CTSCIOC,powerrangers015yellow-S,Power Rangers The Long Sleeve Ranger Costume Yellow T-Shirt (Adult Small),1,CR-MISSED_ESTIMATED_DELIVERY
112-0381469-9853042,03/16/25,B00FZ3LQ6E,powerrangers018black-6/12,Power Rangers Black Baby Ranger Costume Romper Onesie (6-12 Months),1,AMZ-PG-APP-TOO-SMALL
112-0381469-9853042,03/16/25,B0711RXY47,powerrangers015green-L,Power Rangers The Long Sleeve Ranger Costume Green T-Shirt (Adult Large),1,CR-ORDERED_WRONG_ITEM
112-3523759-4373030,03/16/25,B014LRDKU4,incredhulk013-M,Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - Medium Multi,1,AMZ-PG-APP-TOO-LARGE
112-1871295-4131459,03/16/25,B014LRDJQE,incredhulk013-S,Marvel Incredible Hulk Sublimated Long Sleeve Costume T-Shirt (Adult Small) Multi,1,AMZ-PG-APP-TOO-LARGE
111-1190537-3647460,03/15/25,B002XGGE6S,sbb015-M,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,CR-MISSED_ESTIMATED_DELIVERY
111-8035129-5042615,03/15/25,B002X5UZMS,JackDaniels001-MensShirt-XL,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (X-Large),1,AMZ-PG-APP-TOO-SMALL
113-5367299-9991414,03/15/25,B002M3WNV2,junk187-L,"The Hangover Alan Human Tree Dark Khaki Adult Costume T-Shirt Tee, Large",1,AMZ-PG-APP-TOO-SMALL
113-3467312-5785830,03/15/25,B015HNK60I,dresshat001HAT3-White,Costume Agent Dress Up Party Costume FEDORA Hat (White),1,CR-ORDERED_WRONG_ITEM
112-4872844-3973808,03/15/25,B002MQJ75E,powerrangers002-L,"Power Rangers Red Ranger Costume Red Adult T-Shirt Tee, Large",1,AMZ-PG-BAD-DESC
113-2586445-6541845,03/15/25,B0044M7KWQ,hangoverglasses,"Costume Agent Alan from Hangover Glasses, Hangover Costumes for Halloween and Cosplay - Brown",1,AMZ-PG-APP-TOO-SMALL
113-6469030-0629844,03/15/25,B08FBHKP46,JLSN603-MonstarsJersey-M,Space Jam Tune Squad Monstars Basketball Jersey Halloween Costume (M) Black,1,CR-MISSED_ESTIMATED_DELIVERY
111-7722147-6728240,03/15/25,B00FI3ORJY,ferris010-M,Costume Agent 80's Day Off Movie Button Up Costume Sweater Vest Halloween Costume Black and Gold Vest for Men & Women,1,CR-UNWANTED_ITEM
114-3419066-1485804,03/15/25,B00CF7KTIE,sbb015-S,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,2,CR-UNWANTED_ITEM
112-9581932-6287436,03/15/25,B001PKZMRK,napoleonaccesssory-XL,Napoleon Dynamite Adult Vote For Pedro T-Shirt and Accessory Kit (X-Large),1,CR-DEFECTIVE
113-3047210-2818643,03/15/25,B0CHFYM4TG,wwe112N-S,Mad Engine- WWE DX D-Generation X Suck It 69 Adult Black Halloween Costume Jersey Cosplay,1,AMZ-PG-APP-TOO-SMALL
114-8521668-8629034,03/15/25,B0BGMD6GVH,220901-FreshPrinceCostume-S,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",1,CR-QUALITY_UNACCEPTABLE
114-3758705-5048205,03/15/25,B09JCNZB6H,dodgeball003N-L,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (Large),1,AMZ-PG-APP-TOO-LARGE
113-1775323-3093066,03/15/25,B0DCH8HNKQ,NDGR001-GreaseTBirdsJacket-L,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,CR-QUALITY_UNACCEPTABLE
112-7808255-2909033,03/15/25,B0CDDG4D94,221003-CheerleaderMens-L,Cheerleader Halloween Costume for Mens and Womens Adult Unisex Varsity High School Cosplay,1,AMZ-PG-APP-TOO-LARGE
112-3722130-8861008,03/15/25,B0BG67GSDX,TMNTShirt-Youth-Raphael-M,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt(MD, Raphael)",1,AMZ-PG-BAD-DESC
113-1405284-4454629,03/15/25,B08H9L7J5S,220765-HollywoodYellowShirt-XL,Costume Agent Once Upon a Time Brad Hollywood Halloween Costume Cosplay Button Up Shirt - Yellow (X-Large),1,CR-UNWANTED_ITEM
111-6581440-0448251,03/15/25,B0CKJVH22M,SSXX4U-ErnieShirtKids-S,Mad Engine Bert and Ernie Sesame Street Kids Children Long Sleeve T-Shirt Halloween Costume Cosplay,1,CR-UNWANTED_ITEM
111-4616715-0522652,03/15/25,B07BRYN1S8,hulk001jrYELN-XL,Hulkamania Hulk Hogan Juniors Yellow T-Shirt Tee (Juniors X-Large),1,AMZ-PG-APP-TOO-SMALL
112-2082688-5478663,03/15/25,B00YQ4SCEW,aerosmith002-S,Impact Aerosmith Aero Force Men's White Short Sleeve Tee Small,1,CR-UNWANTED_ITEM
112-1909957-7049804,03/15/25,B002717RSI,adventure001-L,Amusement Park Games Games Games Light Blue T-Shirt Tee (Large),1,AMZ-PG-APP-TOO-SMALL
111-9206631-8729068,03/15/25,B00BJQKC16,stepbros010-L,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Adult Large),1,AMZ-PG-APP-TOO-SMALL
114-2321448-1422667,03/15/25,B0B9CC3JT4,220888-ToddMargoShinySuit-S-M,Costume Agent Todd & Margo Shiny Silver Workout Top and Pants Deluxe Sweatsuit Set for Halloween & Cosplay,1,AMZ-PG-APP-TOO-LARGE
111-6099724-6159453,03/15/25,B09VYDGBDN,UkraineFlag_3-3x5Flag,Ukraine Flag 3ftx5ft Ukrainian National Flag Polyester with Brass Grommets 3x5 Foot (Style 3),1,CR-UNWANTED_ITEM
113-4969225-8182667,03/15/25,B09HY6QDTF,220802-NasaSpacePajama-10/12,Astronaut Space X Replica Halloween Costume Jumpsuit Pajama Ski Suit Cosplay,1,CR-UNWANTED_ITEM
114-4520499-6423410,03/15/25,B0BFZGJVT8,220932-ForrestGumpSuitShirt-L,The Running Man Complete Deluxe Suit Jacket Shirt and Pants Halloween Costume Cosplay,1,CR-SWITCHEROO
114-8925870-4445025,03/15/25,B07W6XL5W6,204087-ChotchkiesCostumeSet-L,Chotchkies Women's Halloween Cosplay Costume Set (Large) Multicolored,1,CR-DEFECTIVE
111-5422138-3096262,03/15/25,B0BCXNNJBZ,103009-PirateBoots-12-13,Costume Agent Black Pirate Boots Halloween Cosplay Role-Playing Larping Viking Costume Accessory,1,AMZ-PG-APP-TOO-SMALL
114-6214190-0042668,03/15/25,B002PINI86,kennywig,Kenny Powers Eastbound & Down Costume Wig Black,1,CR-UNWANTED_ITEM
114-0191623-5506667,03/15/25,B002MQTZ4W,sein023-XXL,Seinfeld Cosmo Kramer Lobster Button-Up White Shirt,1,AMZ-PG-APP-TOO-LARGE
113-8525090-8647417,03/15/25,B0BB4T3QP6,220922-NachoLibreCostume-XL,Costume Agent Nacho The Mexican Wrestling Deluxe Halloween Cosplay Tights Maske for Men and Women,1,AMZ-PG-APP-STYLE
114-7969071-4165060,03/15/25,B005EHIUWE,Futurama003-XL,Futurama Ripple Junction Faded Planet Express Black T-Shirt (X-Large),1,AMZ-PG-BAD-DESC
111-5422138-3096262,03/15/25,B0BCXNNJBZ,103009-PirateBoots-12-13,Costume Agent Black Pirate Boots Halloween Cosplay Role-Playing Larping Viking Costume Accessory,1,AMZ-PG-APP-TOO-SMALL
113-0613337-3166634,03/14/25,B0BBJ7ZLVS,66634105-YellowStoneJacket-M,Changes Yellowstone Dutton Ranch Zip Up Vest Jacket - Yellowstone Halloween Costume,1,AMZ-PG-APP-TOO-LARGE
111-8865351-9965863,03/14/25,B00FI3ORJY,ferris010-M,Costume Agent 80's Day Off Movie Button Up Costume Sweater Vest Halloween Costume Black and Gold Vest for Men & Women,1,AMZ-PG-APP-TOO-SMALL
112-8208247-9147454,03/14/25,B0CJS36K39,CowgirlShirt-KIDS-204051-2T,Jessie Cowgirl Kids Children Halloween Costume Cosplay Long Sleeve Button Up Shirt,1,CR-SWITCHEROO
112-1450664-4579425,03/14/25,B07BS3KH1V,hulk001N-M,Costume Agent Yellow Hulk Hogan T-Shirt for Men & Women,1,CR-UNWANTED_ITEM
112-1450664-4579425,03/14/25,B07BTJRQWP,hulkglassesN-yellow,Costume Agent Hulk Hogan Hulkamania Sunglasses Yellow,1,CR-UNWANTED_ITEM
113-7601018-5367447,03/14/25,B07G8JNKXD,BlackPanther-MVBP02-3XL,Marvel Comics Black Panther Long Sleeve Costume T-shirt (Adult 3X-Large),1,AMZ-PG-APP-TOO-SMALL
113-5179542-2964259,03/14/25,B0CVSDXJP7,220890-BL-3XL,Wrestling Briefs Trunks Mens Singlet Underwear Spandex Halloween Costume Cosplay (BLUE),1,CR-SWITCHEROO
111-5396200-0008214,03/14/25,B07HB545TM,ImperialOfficerCap-ECSW2060TV-Black,Star Wars Imperial Officer Metal Aplique Twil Cap (Charcoal),1,AMZ-PG-APP-TOO-SMALL
